docid,actualdate,earliestdate,firstpub,tags,recordid,OCLC,author,imprint,enumcron,title,pubrev,judge,impaud,yrrev,pubname,birthdate,gender,nationality,othername,notes,canon,path,authsvols,publisher,segment1900
uc1.$b322871,1932,1932,1932.0,elite,582381.0,,"Brody, Catharine","London, New York|Longmans, Green|1932.",,Nobody Starves,rev,pos,,1932,NR,0.0,f,us,,,,uc1/pairtree_root/$b/32/28/71/$b322871/uc1.$b322871.json.bz2,2,Longmans Green,0.7599537525116316
pst.000027847633,1932,1932,1932.0,elite,7055902.0,,"Huxley, Aldous","Garden City, N. Y.|Doubleday, Doran & company, inc.|1932.",,Brave New World,rev,neg,,1932,ADL,1894.0,m,uk,,,,pst/pairtree_root/00/00/27/84/76/33/000027847633/pst.000027847633.json.bz2,78,Garden City Doubleday Doran,0.614291846091837
mdp.39015047762482,1933,1933,1933.0,elite,1375752.0,,"Edmonds, Walter D","Boston|Little, Brown, and company|1933.",,Erie Water,rev,pos,,1933,ATL,1903.0,m,us,,,,mdp/pairtree_root/39/01/50/47/76/24/82/39015047762482/mdp.39015047762482.json.bz2,13,Little Brown,0.6406616354691015
mdp.39015039590446,1933,1933,1933.0,vulgar,,,"Mitchell, James Leslie",London|Jarrolds|1933,,Cloud howe.,,,,,,1901.0,m,uk,,,,mdp/pairtree_root/39/01/50/39/59/04/46/39015039590446/mdp.39015039590446.json.bz2,3,Jarrolds,0.7070743524022077
mdp.39015066650469,1933,1933,1933.0,elite,1425466.0,,"Cozzens, James Gould","New York|Harcourt, Brace|195-?, c1933",,The Last Adam,rev,pos,,1933,NY,1903.0,m,us,,,,mdp/pairtree_root/39/01/50/66/65/04/69/39015066650469/mdp.39015066650469.json.bz2,38,Harcourt Brace,0.6408254964039307
mdp.39015063740214,1933,1933,1933.0,vulgar,,,"Aldrich, Bess Streeter","New York|London|D. Appleton-Century company, incorporated|1933.",,Miss Bishop | $c: [by] Bess Streeter Aldrich.,,,,,,1881.0,f,us,,,,mdp/pairtree_root/39/01/50/63/74/02/14/39015063740214/mdp.39015063740214.json.bz2,17,Appleton Century,0.6506725837223253
mdp.39015059413370,1933,1933,1933.0,vulgar,,,"Hull, Helen R. (Helen Rose)","New York|Coward-McCann, inc.|c1933",,Hardy perennial | $c: [by] Helen Hull.,,,,,,1888.0,f,us,,,,mdp/pairtree_root/39/01/50/59/41/33/70/39015059413370/mdp.39015059413370.json.bz2,9,Coward Mccann,0.5359573979651215
pst.000004784975,1942,1933,1933.0,vulgar,,,"Faust, Frederick Schiller","New York|Dodd, Mead & company|1942.",,Silvertip / | $c: by Max Brand.,,,,,,1892.0,m,us,,,,pst/pairtree_root/00/00/04/78/49/75/000004784975/pst.000004784975.json.bz2,1,Dodd Mead,0.26243510535890474
mdp.39015021285849,1933,1933,1933.0,elite,161507.0,,"Shanks, Edward",Indianapolis|The Bobbs-Merrill company|c1933,,Queer Street,rev,pos,,1932,LM,1892.0,m,uk,,,,mdp/pairtree_root/39/01/50/21/28/58/49/39015021285849/mdp.39015021285849.json.bz2,7,Indianapolis Bobbs Merrill,0.5154432042778214
mdp.39015000599186,1933,1933,1933.0,elite,1377103.0,,"Rawlings, Marjorie Kinnan",New York|Scribner|1933.,,South Moon Under,rev,pos,,1933,NR,1896.0,f,us,,,,mdp/pairtree_root/39/01/50/00/59/91/86/39015000599186/mdp.39015000599186.json.bz2,8,Scribner,0.35103508034188385
uc1.$b300263,1933,1933,1933.0,vulgar,,,"Foote, John Taintor",New York|London|D. Appleton-Century Company|1933.,,"Fatal gesture, | $c: by John Taintor Foote.",,,,,,1881.0,m,us,,,,uc1/pairtree_root/$b/30/02/63/$b300263/uc1.$b300263.json.bz2,15,Appleton Century,0.4280979692659531
uc1.$b243918,1934,1933,1933.0,elite,5974490.0,,"Norris, Charles","Garden City, N.Y.|Doubleday, Doran|1934.",,Zest,rev,neg,,1933,LM,1881.0,m,us,,,,uc1/pairtree_root/$b/24/39/18/$b243918/uc1.$b243918.json.bz2,21,Garden City Doubleday Doran,0.47515200830649623
uc1.b3834767,1933,1933,1933.0,vulgar,,,"Baron, Dunsany, Edward John Moreton Drax Plunkett","New York|Longmans, Green|1933.",,The curse of the wise woman / | $c: by Lord Dunsany.,,,,,,1878.0,m,ir,,,,uc1/pairtree_root/b3/83/47/67/b3834767/uc1.b3834767.json.bz2,24,Longmans Green,0.7332731708220384
mdp.39015030071941,1934,1933,1933.0,vulgar,,,"Christiansen, Sigurd Wesley",New York|Liveright publishing corporation|c1934,,"Chaff before the wind, | $c: by Sigurd Christiansen; translated from the Norwegian by Isaac Anderson.",,,,,,1891.0,m,no,,,,mdp/pairtree_root/39/01/50/30/07/19/41/39015030071941/mdp.39015030071941.json.bz2,3,Liveright Corporation,0.4575101306391876
osu.32435058019928,1934,1934,1934.0,vulgar,,,"Mowery, William Byron",New York|A.L. Burt Company|c1934.,,Challenge of the north / | $c: William Byron Mowery.,,,,,,1899.0,m,us,,,,osu/pairtree_root/32/43/50/58/01/99/28/32435058019928/osu.32435058019928.json.bz2,2,Burt,0.28440943300411253
pst.000005602179,1934,1934,1934.0,vulgar,,,"Cohen, Octavus Roy","New York|London|D. Appleton-Century company, incorporated|1934.",,Scrambled eggs / | $c: by Octavus Roy Cohen.,,,,,,1891.0,m,us,,,,pst/pairtree_root/00/00/05/60/21/79/000005602179/pst.000005602179.json.bz2,27,Appleton Century,0.12985254136243832
uc1.$b105643,1935,1934,1934.0,vulgar,,,"Spring, Howard","New York|Covici, Friede|c1935",,"Shabby tiger, | a novel,",,,,,,1889.0,m,uk,,,,uc1/pairtree_root/$b/10/56/43/$b105643/uc1.$b105643.json.bz2,12,Covici Friede,0.6348139589332802
mdp.39015001782393,1934,1934,1934.0,vulgar,,,"Herbst, Josephine","New York|Harcourt, Brace and Company|c1934",,"The executioner waits, | $c: by Josephine Herbst.",,,,,,1892.0,f,us,,,,mdp/pairtree_root/39/01/50/01/78/23/93/39015001782393/mdp.39015001782393.json.bz2,11,Harcourt Brace,0.6837266494409916
mdp.39015011017392,1934,1934,1934.0,elite,434207.0,,"Halper, Albert",New York|The Viking Press|1934.,,The Foundry,rev,pos,,1934,NY,1904.0,m,us,,,,mdp/pairtree_root/39/01/50/11/01/73/92/39015011017392/mdp.39015011017392.json.bz2,15,Viking,0.5745383166929907
uc1.$b144788,1934,1934,1934.0,vulgar,,,"Gálvez, Manuel",London|John Lane|1934,,"Holy Wednesday, | $c: by Manuel Gálvez; translated from the Spanish by Warre B. Wells.",,,,,,1882.0,m,argentine,,,,uc1/pairtree_root/$b/14/47/88/$b144788/uc1.$b144788.json.bz2,1,John Lane,0.8503294663424761
mdp.49015001000182,1976,1934,1934.0,elite,4482702.0,,"Rhys, Jean",,,Voyage in the Dark,rev,pos,,1935,DUB,1890.0,f,uk,,,,mdp/pairtree_root/49/01/50/01/00/01/82/49015001000182/mdp.49015001000182.json.bz2,1,Nan,0.7959695555932734
uc1.$b243329,1934,1934,1934.0,elite,483559.0,,"Johnson, Josephine",New York|Simon and Schuster|1934.,,Now in November,rev,pos,,1934,YAL,1910.0,f,us,,,,uc1/pairtree_root/$b/24/33/29/$b243329/uc1.$b243329.json.bz2,7,Simon Schuster,0.8352857210172334
mdp.39015063916590,1934,1934,1934.0,vulgar,,,"Ford, Leslie","New York|Farrar & Rinehart, inc.|c1934",,"Mr. Pinkerton goes to Scotland Yard, | $c: by David Frome [pseud.] illustrated by Edward Calman.",,,,,,1898.0,f,us,,,,mdp/pairtree_root/39/01/50/63/91/65/90/39015063916590/mdp.39015063916590.json.bz2,16,Farrar Rinehart,0.42623981186326526
mdp.39015002176801,1934,1934,1934.0,elite,434721.0,,"Hammett, Dashiell",New York|A.A. Knopf|1934.,,The Thin Man,rev,pos,,1934,NR,1894.0,m,us,,,,mdp/pairtree_root/39/01/50/02/17/68/01/39015002176801/mdp.39015002176801.json.bz2,5,Knopf,0.3797799393955142
mdp.39015047540441,1934,1934,1934.0,elite,480657.0,,"Hurston, Zora Neale",Philadelphia|London|J.B Lippincott Co.|1934.,,Jonah's Gourd Vine,rev,neg,,1934,CRIS,1891.0,f,us,,,,mdp/pairtree_root/39/01/50/47/54/04/41/39015047540441/mdp.39015047540441.json.bz2,5,Lippincott,0.34949048215549616
pst.000029697519,1934,1934,1934.0,vulgar,,,"Roberts, Kenneth Lewis","Greenwich, Conn.|Fawcett Publications|1970, c1934].",,Captain Caution : | a chronicle of Arundel / | $c: [by] Kenneth Roberts.,,,,,,1885.0,m,us,,,,pst/pairtree_root/00/00/29/69/75/19/000029697519/pst.000029697519.json.bz2,25,Greenwich Conn Fawcett Publications,0.5347384016868563
mdp.39015013399715,1935,1935,1935.0,elite,484669.0,,"Davis, H. L",New York|London|Harper & brothers|1935.,,Honey in the Horn,rev,neg,,1935,NR,1894.0,m,us,,,,mdp/pairtree_root/39/01/50/13/39/97/15/39015013399715/mdp.39015013399715.json.bz2,9,Harper,0.49528622489853985
uc1.$b87364,1935,1935,1935.0,vulgar,,,"Chilton, Eleanor Carroll",Indianapolis|New York|The Bobs-Merrill company|c1935,,Follow the furies.,,,,,,1898.0,f,us,,,,uc1/pairtree_root/$b/87/36/4/$b87364/uc1.$b87364.json.bz2,1,Indianapolis Bobs Merrill,0.6678940109995207
uc1.b3688035,1935,1935,1935.0,elite,4439135.0,,"Chase, Mary Ellen",New York|The Macmillan company|1935.,,Silas Crockett,rev,pos,,1935,NY,1887.0,f,us,,,,uc1/pairtree_root/b3/68/80/35/b3688035/uc1.b3688035.json.bz2,24,Macmillan,0.8735147028386522
osu.32435067907261,1935,1935,1935.0,vulgar,,,"Rollins, Kathleen",New York|An Arcadia House Publication|c1935.,,Enchanted interlude / | $c: by Kathleen Rollins.,,,,,,0.0,f,us,,,,osu/pairtree_root/32/43/50/67/90/72/61/32435067907261/osu.32435067907261.json.bz2,3,An Arcadia House Publication,0.1809874868055155
uc1.32106002251830,1946,1935,1935.0,elite,7121162.0,,"Laxness, Halldor",New York|A. A. Knopf|1946.,,Independent People,rev,pos,,1945,ADL,1902.0,m,is,,,,uc1/pairtree_root/32/10/60/02/25/18/30/32106002251830/uc1.32106002251830.json.bz2,2,Knopf,0.7563753573561146
uc1.32106002157474,1935,1935,1935.0,elite,1113299.0,,"Wolfe, Thomas",New York|C. Scribner's sons|1935.,,Of Time and The River,rev,neg,,1935,YAL,1900.0,m,us,,,,uc1/pairtree_root/32/10/60/02/15/74/74/32106002157474/uc1.32106002157474.json.bz2,31,Scribner,0.715227844028097
uc1.$b299883,1935,1935,1935.0,vulgar,,,"Corle, Edwin",New York|Liveright|c1935.,,Fig tree John / | $c: by Edwin Corle.,,,,,,1906.0,m,us,,,,uc1/pairtree_root/$b/29/98/83/$b299883/uc1.$b299883.json.bz2,8,Liveright,0.22749851980239494
mdp.49015000988411,1935,1935,1935.0,vulgar,,,"Howard, Robert E","New York: Prestige Books : distributed by Ace Books, 1967.",,Conan the conqueror,,,,,,1906.0,m,us,,pulp,,mdp/pairtree_root/49/01/50/00/98/84/11/49015000988411/mdp.49015000988411.json.bz2,0,Prestige Books Distributed Ace,0.3760943674961102
mdp.39015002758004,1936,1935,1935.0,elite,1027802.0,,"Santayana, George",New York|C. Scribner's sons|1936.,,The Last Puritan: A Memoir in the Form of a Novel,rev,,,1936,CRIT,1863.0,m,us,,,,mdp/pairtree_root/39/01/50/02/75/80/04/39015002758004/mdp.39015002758004.json.bz2,5,Scribner,0.8737652697684596
mdp.39015071597630,1936,1936,1936.0,vulgar,,,"(Lloyd Cassel), Douglas, Lloyd C",Boston|New York|Houghton Mifflin Company|1936.,,White banners | $c: [by] Lloyd C. Douglas.,,,,,,1877.0,m,us,,,,mdp/pairtree_root/39/01/50/71/59/76/30/39015071597630/mdp.39015071597630.json.bz2,16,Houghton Mifflin,0.4316644136835309
uc1.b3151817,1936,1936,1936.0,elite,8015021.0,,"Anand, Mulk Raj",London|Lawrence & Wishart|1936.,,The Coolie,rev,pos,,1936,LM,1905.0,m,in,,,,uc1/pairtree_root/b3/15/18/17/b3151817/uc1.b3151817.json.bz2,10,Lawrence Wishart,0.7584394275525876
uc1.b4084618,1936,1936,1936.0,vulgar,,,"Fallada, Hans",New York|Simon and Schuster|1936.,,An old heart goes a journeying | $c: [by] Hans Fallada [pseud.] illustrated by Georg Salter.,,,,,,1893.0,m,ger,,,,uc1/pairtree_root/b4/08/46/18/b4084618/uc1.b4084618.json.bz2,12,Simon Schuster,0.5006501981338244
uc1.$b105882,1936,1936,1936.0,elite,1188195.0,,"West, Rebecca",New York|The Viking press|1936,,The Thinking Reed,rev,pos,,1936,YAL,1892.0,f,uk,,,,uc1/pairtree_root/$b/10/58/82/$b105882/uc1.$b105882.json.bz2,14,Viking,0.8344113342449178
mdp.39015056245924,1937,1936,1936.0,elite,3830003.0,,"Barnes, Djuna","New York|Harcourt, Brace and Co.|1937.",,Nightwood,rev,pos,,1937,CRIT,1892.0,f,us,,,,mdp/pairtree_root/39/01/50/56/24/59/24/39015056245924/mdp.39015056245924.json.bz2,4,Harcourt Brace,0.9002263825730106
uc1.$b298793,1936,1936,1936.0,elite,6532594.0,,"Golding, Louis",New York|Farrar & Rinehart|c1936,,The Pursuer,rev,pos,,1936,NY,1895.0,m,uk,,,,uc1/pairtree_root/$b/29/87/93/$b298793/uc1.$b298793.json.bz2,13,Farrar Rinehart,0.6323592216440719
mdp.39015013303451,1936,1936,1936.0,elite,1376187.0,,"O'Connor, Frank",New York|Macmillan|1936.,,Bones of Contention,rev,pos,,1936,NR,1903.0,m,uk,,,,mdp/pairtree_root/39/01/50/13/30/34/51/39015013303451/mdp.39015013303451.json.bz2,9,Macmillan,0.6705181927860129
uc1.$b102989,1936,1936,1936.0,vulgar,,,"Holtby, Winifred",New York|The Macmillan Company|1936.,,South Riding; | a novel | $c: by Winifred Holtby.,,,,,,1898.0,f,uk,,,,uc1/pairtree_root/$b/10/29/89/$b102989/uc1.$b102989.json.bz2,11,Macmillan,0.7585289761282007
mdp.39015053606771,1936,1936,1936.0,vulgar,,,"Morgan, Charles",New York|Macmillan|1936.,,Sparkenbroke.,,,,,,1894.0,m,uk,,,,mdp/pairtree_root/39/01/50/53/60/67/71/39015053606771/mdp.39015053606771.json.bz2,20,Macmillan,0.7794077011017307
mdp.39015036845256,1936,1936,1936.0,vulgar,,,"Train, Arthur Cheney",New York|C. Scribner's sons|1936.,,Mr. Tutt's case book,,,,,,1875.0,m,us,,,,mdp/pairtree_root/39/01/50/36/84/52/56/39015036845256/mdp.39015036845256.json.bz2,26,Scribner,0.31883409523764383
uc1.$b87152,1937,1936,1936.0,vulgar,,,"Collins, Norman",New York|Harper|c1937.,,"Trinity town, | $c: by Norman Collins.",,,,,,1907.0,m,uk,,,,uc1/pairtree_root/$b/87/15/2/$b87152/uc1.$b87152.json.bz2,10,Harper,0.5907620635543755
mdp.39015005776847,1936,1936,1936.0,elite,,,"Mitchell, Margaret","New York: Macmillan Co, 1936.",,Gone with the wind,,pos,,,Pulitzer,1900.0,f,us,,,,mdp/pairtree_root/39/01/50/05/77/68/47/39015005776847/mdp.39015005776847.json.bz2,3,Macmillan,0.660796205778396
mdp.39015030728144,1937,1937,1937.0,vulgar,,,"Carroll, Gladys Hasty",New York|The Macmillan company|1937.,,"Neighbor to the sky, | $c: by Gladys Hasty Carroll.",,,,,,1904.0,f,us,,,,mdp/pairtree_root/39/01/50/30/72/81/44/39015030728144/mdp.39015030728144.json.bz2,7,Macmillan,0.6320385544471688
uc1.b4082837,1937,1937,1937.0,elite,1188611.0,,"Williams, William Carlos","Norfolk, Conn.|New Directions|1937.",,White Mule,rev,pos,,1937,NR,1883.0,m,us,,,,uc1/pairtree_root/b4/08/28/37/b4082837/uc1.b4082837.json.bz2,3,Norfolk Conn Directions,0.47551447349956877
mdp.39015005406429,1937,1937,1937.0,vulgar,,,"Heyer, Georgette","Garden City, N. Y.|Pub. for the Crime club, inc., by Doubleday, Doran & co., inc.|1937.",,The unfinished clue,,,,,,1902.0,f,uk,,mystery,,mdp/pairtree_root/39/01/50/05/40/64/29/39015005406429/mdp.39015005406429.json.bz2,2,Garden City For Crime Club Doubleday Doran,0.5250874320925522
uc1.$b86170,1937,1937,1937.0,elite,281316.0,,"Brinig, Myron","New York|Farrar & Rinhart, inc.|c1937",,The Sisters,rev,pos,,1937,NY,1896.0,m,us,,,,uc1/pairtree_root/$b/86/17/0/$b86170/uc1.$b86170.json.bz2,14,Farrar Rinhart,0.8293552203641846
inu.32000004070688,1937,1937,1937.0,elite,6059742.0,,"Sitwell, Edith","London|V. Gollancz, ltd.|1937.",,I Live Under a Black Sun,rev,pos,,1938,NR,1887.0,f,uk,,,,inu/pairtree_root/32/00/00/04/07/06/88/32000004070688/inu.32000004070688.json.bz2,2,Gollancz,0.867860063920914
uc1.b3834727,1937,1937,1937.0,vulgar,,,"Eldershaw, M. Barnard",London|G. G. Harrap|1937,,Plaque with laurel.,,,,,,1897.0,f,au,,,,uc1/pairtree_root/b3/83/47/27/b3834727/uc1.b3834727.json.bz2,3,Harrap,0.8197266341703751
uc1.$b794739,1937,1937,1937.0,vulgar,,,"Frankau, Gilbert",London|Hutchinson & Co.|1937,,"The dangerous years; | a trilogy, | $c: Gilbert Frankau.",,,,,,1884.0,m,uk,,,,uc1/pairtree_root/$b/79/47/39/$b794739/uc1.$b794739.json.bz2,26,Hutchinson,0.6816288459235219
mdp.39015002716648,1937,1937,1937.0,elite,1377244.0,,"Rice, Elmer",New York|Coward-McCann|1937.,,Imperial City,rev,pos,,1938,ATL,1892.0,m,us,,,,mdp/pairtree_root/39/01/50/02/71/66/48/39015002716648/mdp.39015002716648.json.bz2,7,Coward Mccann,0.5420874642560028
uc1.$b70998,1937,1937,1937.0,vulgar,,,"Salminen, Sally",New York|Farrar & Rinehart|c1937.,,Katrina / | $c: by Sally Salminen ; translated from the Swedish by Naomi Walford.,,,,,,1906.0,f,fi,,,,uc1/pairtree_root/$b/70/99/8/$b70998/uc1.$b70998.json.bz2,3,Farrar Rinehart,0.6069673446614681
mdp.39015063617248,1937,1937,1937.0,vulgar,,,"[Kagey, Rudolf]",Indianapolis|New York|The Bobbs-Merrill company|c1937,,"Murder in G-sharp, | $c: by Kurt Steel [pseud.]",,,,,,1904.0,m,us,,,,mdp/pairtree_root/39/01/50/63/61/72/48/39015063617248/mdp.39015063617248.json.bz2,1,Indianapolis Bobbs Merrill,0.1988014134993079
mdp.39015002235375,1937,1937,1937.0,elite,436969.0,,"Hemingway, Ernest",New York|Scribner|1937.,,To Have and Have Not,rev,neg,,1937,YAL,1899.0,m,us,,,,mdp/pairtree_root/39/01/50/02/23/53/75/39015002235375/mdp.39015002235375.json.bz2,30,Scribner,0.526426107996825
uc1.32106001973962,1938,1938,1938.0,vulgar,,,"Christie, Agatha","New York|Dodd, Mead & company|1938.",,"Appointment with death, a Poirot mystery.",,,,,,1890.0,f,uk,,,,uc1/pairtree_root/32/10/60/01/97/39/62/32106001973962/uc1.32106001973962.json.bz2,25,Dodd Mead,0.4657911903662487
umn.31951p001743923,1969,1938,1938.0,elite,7481212.0,,"Beckett, Samuel",,,Murphy,rev,neg,,1939,DUB,1906.0,m,uk,,,,umn/pairtree_root/31/95/1p/00/17/43/92/3/31951p001743923/umn.31951p001743923.json.bz2,0,Nan,0.7793692287626514
uc1.$b87319,1939,1938,1938.0,vulgar,,,"Frankau, Gilbert",New York|E. P. Dutton & co.|1939.,,"Royal regiment, | a novel of contemporary behaviours, | $c: by Gilbert Frankau.",,,,,,1884.0,m,uk,,,,uc1/pairtree_root/$b/87/31/9/$b87319/uc1.$b87319.json.bz2,26,Dutton,0.5326822809781547
pst.000029700073,1938,1938,1938.0,elite,7050902.0,,"Wright, Richard","New York|New American Library|1949, c1938].",,Uncle Tom's Children,rev,pos,,1938,CRIS,1908.0,m,us,,,,pst/pairtree_root/00/00/29/70/00/73/000029700073/pst.000029700073.json.bz2,5,American Library,0.5400958162135082
mdp.39015000551088,1938,1938,1938.0,elite,1376218.0,,"O'Hara, John",,,Hope of Heaven,rev,pos,,1938,NY,1905.0,m,us,,,,mdp/pairtree_root/39/01/50/00/55/10/88/39015000551088/mdp.39015000551088.json.bz2,14,Nan,0.48842447580242154
uc1.b3862825,1939,1938,1938.0,vulgar,,,"Forester, C. S. (Cecil Scott)",New York|Grosset & Dunlap|c1939,,Ship of the line.,,,,,,1899.0,m,uk,,,,uc1/pairtree_root/b3/86/28/25/b3862825/uc1.b3862825.json.bz2,21,Grosset Dunlap,0.5870580818025197
osu.32435064818560,1938,1938,1938.0,vulgar,,,"Dern, Peggy",New York|An Arcadia House Publication|1938.,,Song in her heart / | $c: by Peggy Dern.,,,,,,1896.0,f,us,,,,osu/pairtree_root/32/43/50/64/81/85/60/32435064818560/osu.32435064818560.json.bz2,11,An Arcadia House Publication,0.4713145561435723
mdp.39015008975917,1960,1938,1938.0,elite,1025273.0,,"Durrell, Lawrence",,,The Black Book,rev,pos,,1939,CRIT,1912.0,m,uk,,,,mdp/pairtree_root/39/01/50/08/97/59/17/39015008975917/mdp.39015008975917.json.bz2,1,Nan,0.9051055837687061
mdp.39015004274232,1943,1939,1939.0,elite,589295.0,,"Joyce, James",,,Finnegan's Wake,rev,neg,,1939,ATL,1882.0,m,ir,,,,mdp/pairtree_root/39/01/50/04/27/42/32/39015004274232/mdp.39015004274232.json.bz2,8,Nan,0.7208910313373285
mdp.39015066057277,1939,1939,1939.0,vulgar,,,"Herbst, Josephine","New York|Harcourt, Brace and company|c1939",,"Rope of gold, | $c: by Josephine Herbst.",,,,,,1892.0,f,us,,,,mdp/pairtree_root/39/01/50/66/05/72/77/39015066057277/mdp.39015066057277.json.bz2,11,Harcourt Brace,0.7214830978792743
mdp.39015003930503,1939,1939,1939.0,elite,392537.0,,"Godden, Rumer","Boston|Little, Brown and company|1939.",,Black Narcissus,rev,pos,,1939,YAL,1907.0,f,uk,,,,mdp/pairtree_root/39/01/50/03/93/05/03/39015003930503/mdp.39015003930503.json.bz2,13,Little Brown,0.5437196403784489
mdp.39015000659055,1940,1939,1939.0,elite,537110.0,,"Llewellyn, Richard",New York|The Macmillan company|1940.,,How Green Was My Valley,rev,pos,,1940,YAL,1906.0,m,uk,,,,mdp/pairtree_root/39/01/50/00/65/90/55/39015000659055/mdp.39015000659055.json.bz2,6,Macmillan,0.7378617963370137
mdp.39015003345124,1939,1939,1939.0,elite,1375790.0,,"Faulkner, William",New York|Random house|c1939,,The Wild Palms,rev,,,1939,ADL,1897.0,m,us,,,,mdp/pairtree_root/39/01/50/03/34/51/24/39015003345124/mdp.39015003345124.json.bz2,30,Random House,0.7725802478226964
uc1.$b56389,1939,1939,1939.0,vulgar,,,"Cochran, Louis","Caldwell, Id.|The Caxton Printers, Ltd.|1939.",,Boss Man / | $c: by Louis Cochran.,,,,,,1899.0,m,us,,,,uc1/pairtree_root/$b/56/38/9/$b56389/uc1.$b56389.json.bz2,1,Caldwell Id Caxton Printers,0.4191371598953891
uc1.$b87302,1939,1939,1939.0,vulgar,,,"Derleth, August William",New York|Scribner|1939.,,Restless is the river / | $c: August Derleth.,,,,,,1909.0,m,us,,,,uc1/pairtree_root/$b/87/30/2/$b87302/uc1.$b87302.json.bz2,21,Scribner,0.500702288244852
uc1.$b105925,1939,1939,1939.0,elite,1187881.0,,"Walpole, Hugh","New York|Doubleday, Doran and Company, inc.|1939.",,The Sea Tower,rev,pos,,1940,DUB,1884.0,m,uk,,,,uc1/pairtree_root/$b/10/59/25/$b105925/uc1.$b105925.json.bz2,106,Doubleday Doran,0.8042758808205368
mdp.39015019073140,1962,1939,1939.0,elite,438254.0,,"Heppenstall, Rayner",,,The Blaze of Noon,rev,neg,,1940,HOR,1911.0,m,uk,,,,mdp/pairtree_root/39/01/50/19/07/31/40/39015019073140/mdp.39015019073140.json.bz2,1,Nan,0.8266554795038444
uc1.$b56415,1940,1940,1940.0,vulgar,,,"Corey, Paul",Indianapolis|Bobbs-Merrill|c1940.,,"The road returns, | $c: by Paul Corey.",,,,,,1903.0,m,us,,,,uc1/pairtree_root/$b/56/41/5/$b56415/uc1.$b56415.json.bz2,3,Indianapolis Bobbs Merrill,0.43488371520404473
pst.000044192167,1967,1940,1940.0,elite,7066044.0,,"McCullers, Carson","New York|Bantam Books|1967, c1940].",,The Heart is a Lonely Hunter,rev,pos,,1944,DUB,1917.0,f,us,,,,pst/pairtree_root/00/00/44/19/21/67/000044192167/pst.000044192167.json.bz2,3,Bantam Books,0.6029051448736016
mdp.39015012934694,1940,1940,1940.0,vulgar,,,"Sugrue, Thomas",New York|H. Holt|c1940.,,Such is the kingdom / | $c: Thomas Sugrue.,,,,,,1907.0,m,us,,,,mdp/pairtree_root/39/01/50/12/93/46/94/39015012934694/mdp.39015012934694.json.bz2,2,Holt,0.5505934480221145
mdp.39015020720481,1940,1940,1940.0,elite,436041.0,,"Hemingway, Ernest",New York|Scribner|1940.,,For Whom the Bell Tolls,rev,,,1941,SCRU,1899.0,m,us,,,,mdp/pairtree_root/39/01/50/20/72/04/81/39015020720481/mdp.39015020720481.json.bz2,30,Scribner,0.5564989118216466
mdp.39015000619067,1946,1940,1940.0,elite,434329.0,,"Greene, Graham",New York|The Viking press|1946.,,The Power and the Glory,rev,pos,,1940,DUB,1904.0,m,uk,,,,mdp/pairtree_root/39/01/50/00/61/90/67/39015000619067/mdp.39015000619067.json.bz2,51,Viking,0.5949709014596376
umn.31951002025646c,1941,1940,1940.0,vulgar,,,"Whitney, Janet",New York|W. Morrow & company|1941.,,"Jennifer,",,,,,,0.0,f,us,,,,umn/pairtree_root/31/95/10/02/02/56/46/c/31951002025646c/umn.31951002025646c.json.bz2,1,Morrow,0.34677383722087674
