docid,actualdate,earliestdate,firstpub,tags,recordid,OCLC,author,imprint,enumcron,title,pubrev,judge,impaud,yrrev,pubname,birthdate,gender,nationality,othername,notes,canon,path,authsvols,publisher,decade
mdp.39015063918257,1924,1924,1924.0,vulgar,,,"Fletcher, J. S. (Joseph Smith)",New York|Grosset & Dunlap|c1925,,"The mill of many windows, | $c: by J. S. Fletcher.",,,,,,1863.0,m,uk,,,,mdp/pairtree_root/39/01/50/63/91/82/57/39015063918257/mdp.39015063918257.json.bz2,45,Grosset Dunlap,1920
umn.319510020706483,1929,1929,1929.0,vulgar,,,"Eyton, John Seymour",Indianapolis|The Bobbs Merril company|c1929,,Kullu and the elephant / | $c: with decorations by W.R. Lohse.,,,,,,0.0,m,uk,,,,umn/pairtree_root/31/95/10/02/07/06/48/3/319510020706483/umn.319510020706483.json.bz2,4,Indianapolis Bobbs Merril,1920
osu.32435058038647,1923,1923,1923.0,vulgar,,,"Perrin, Clyde",New York|A.L. Burt|c1923.,,The thunderbolt / | $c: by Clyde Perrin.,,,,,,1888.0,m,us,,,,osu/pairtree_root/32/43/50/58/03/86/47/32435058038647/osu.32435058038647.json.bz2,1,Burt,1920
uc1.b3136560,1926,1926,1926.0,vulgar,,,"Benson, E. F","London|New York [etc.|Cassell and company, ltd.|1926].",,Mezzanine / | $c: by E. F. Benson.,,,,,,1867.0,m,uk,,,,uc1/pairtree_root/b3/13/65/60/b3136560/uc1.b3136560.json.bz2,157,Cassell,1920
uc2.ark+=13960=t6k06xn34,1920,1920,1920.0,vulgar,,,"Deprend, Jeffrey",Chicago;J.W. Wallace & Company;1920.,,The golden poppy;,,,,,,1876.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/6k/06/xn/34/ark+=13960=t6k06xn34/uc2.ark+=13960=t6k06xn34.json.bz2,3,Wallace,1920
uc1.$b301881,1928,1928,1928.0,vulgar,,,"Milton, Ernest",New York|Harper|1928.,,"To kiss the crocodile, | a story.",,,,,,1890.0,m,us,,,,uc1/pairtree_root/$b/30/18/81/$b301881/uc1.$b301881.json.bz2,1,Harper,1920
osu.32435074668336,1925,1925,1925.0,vulgar,,,"Fox, Richard A","Benton Harbor, Mich.|Walter Southworth Co.|1925.",,The people on other planets / | $c: by Richard A. Fox.,,,,,,0.0,m,,,,,osu/pairtree_root/32/43/50/74/66/83/36/32435074668336/osu.32435074668336.json.bz2,1,Benton Harbor Mich Walter Southworth,1920
mdp.39015004274232,1943,1939,1939.0,elite,589295.0,,"Joyce, James",,,Finnegan's Wake,rev,neg,,1939,ATL,1882.0,m,ir,,,,mdp/pairtree_root/39/01/50/04/27/42/32/39015004274232/mdp.39015004274232.json.bz2,8,Nan,1930
mdp.39015019073140,1962,1939,1939.0,elite,438254.0,,"Heppenstall, Rayner",,,The Blaze of Noon,rev,neg,,1940,HOR,1911.0,m,uk,,,,mdp/pairtree_root/39/01/50/19/07/31/40/39015019073140/mdp.39015019073140.json.bz2,1,Nan,1930
mdp.39015005273563,1932,1930,1930.0,elite,538302.0,,"Lewis, Wyndham",,,The Apes of God,rev,neg,,1930,ADL,1882.0,m,uk,,,,mdp/pairtree_root/39/01/50/05/27/35/63/39015005273563/mdp.39015005273563.json.bz2,16,Nan,1930
mdp.39015011017392,1934,1934,1934.0,elite,434207.0,,"Halper, Albert",New York|The Viking Press|1934.,,The Foundry,rev,pos,,1934,NY,1904.0,m,us,,,,mdp/pairtree_root/39/01/50/11/01/73/92/39015011017392/mdp.39015011017392.json.bz2,15,Viking,1930
mdp.39015013303451,1936,1936,1936.0,elite,1376187.0,,"O'Connor, Frank",New York|Macmillan|1936.,,Bones of Contention,rev,pos,,1936,NR,1903.0,m,uk,,,,mdp/pairtree_root/39/01/50/13/30/34/51/39015013303451/mdp.39015013303451.json.bz2,9,Macmillan,1930
pst.000027847633,1932,1932,1932.0,elite,7055902.0,,"Huxley, Aldous","Garden City, N. Y.|Doubleday, Doran & company, inc.|1932.",,Brave New World,rev,neg,,1932,ADL,1894.0,m,uk,,,,pst/pairtree_root/00/00/27/84/76/33/000027847633/pst.000027847633.json.bz2,78,Garden City Doubleday Doran,1930
wu.89079758900,1934,1932,1932.0,elite,8366358.0,,"Romains, Jules",New York|A.A. Knopf|1934-,v. 1,Men of Good Will,rev,,,1934,CRIT,1885.0,m,fr,,,,wu/pairtree_root/89/07/97/58/90/0/89079758900/wu.89079758900.json.bz2,61,Knopf,1930
mdp.39015008975917,1960,1938,1938.0,elite,1025273.0,,"Durrell, Lawrence",,,The Black Book,rev,pos,,1939,CRIT,1912.0,m,uk,,,,mdp/pairtree_root/39/01/50/08/97/59/17/39015008975917/mdp.39015008975917.json.bz2,1,Nan,1930
uc1.b3151817,1936,1936,1936.0,elite,8015021.0,,"Anand, Mulk Raj",London|Lawrence & Wishart|1936.,,The Coolie,rev,pos,,1936,LM,1905.0,m,in,,,,uc1/pairtree_root/b3/15/18/17/b3151817/uc1.b3151817.json.bz2,10,Lawrence Wishart,1930
uc1.32106002251830,1946,1935,1935.0,elite,7121162.0,,"Laxness, Halldor",New York|A. A. Knopf|1946.,,Independent People,rev,pos,,1945,ADL,1902.0,m,is,,,,uc1/pairtree_root/32/10/60/02/25/18/30/32106002251830/uc1.32106002251830.json.bz2,2,Knopf,1930
mdp.39015002176801,1934,1934,1934.0,elite,434721.0,,"Hammett, Dashiell",New York|A.A. Knopf|1934.,,The Thin Man,rev,pos,,1934,NR,1894.0,m,us,,,,mdp/pairtree_root/39/01/50/02/17/68/01/39015002176801/mdp.39015002176801.json.bz2,5,Knopf,1930
mdp.39015000659055,1940,1939,1939.0,elite,537110.0,,"Llewellyn, Richard",New York|The Macmillan company|1940.,,How Green Was My Valley,rev,pos,,1940,YAL,1906.0,m,uk,,,,mdp/pairtree_root/39/01/50/00/65/90/55/39015000659055/mdp.39015000659055.json.bz2,6,Macmillan,1930
uc1.b4082837,1937,1937,1937.0,elite,1188611.0,,"Williams, William Carlos","Norfolk, Conn.|New Directions|1937.",,White Mule,rev,pos,,1937,NR,1883.0,m,us,,,,uc1/pairtree_root/b4/08/28/37/b4082837/uc1.b4082837.json.bz2,3,Norfolk Conn Directions,1930
mdp.39015002235375,1937,1937,1937.0,elite,436969.0,,"Hemingway, Ernest",New York|Scribner|1937.,,To Have and Have Not,rev,neg,,1937,YAL,1899.0,m,us,,,,mdp/pairtree_root/39/01/50/02/23/53/75/39015002235375/mdp.39015002235375.json.bz2,30,Scribner,1930
mdp.39015003345124,1939,1939,1939.0,elite,1375790.0,,"Faulkner, William",New York|Random house|c1939,,The Wild Palms,rev,,,1939,ADL,1897.0,m,us,,,,mdp/pairtree_root/39/01/50/03/34/51/24/39015003345124/mdp.39015003345124.json.bz2,30,Random House,1930
mdp.39015006218385,1932,1932,1932.0,elite,1021090.0,,"Nordhoff, Charles and Hall, James Norman","Boston|Little, Brown, and company|1932.",,Mutiny on the Bounty,rev,pos,,1932,ATL,1887.0,m,us,,,,mdp/pairtree_root/39/01/50/06/21/83/85/39015006218385/mdp.39015006218385.json.bz2,23,Little Brown,1930
uc1.$b322871,1932,1932,1932.0,elite,582381.0,,"Brody, Catharine","London, New York|Longmans, Green|1932.",,Nobody Starves,rev,pos,,1932,NR,0.0,f,us,,,,uc1/pairtree_root/$b/32/28/71/$b322871/uc1.$b322871.json.bz2,2,Longmans Green,1930
mdp.39015005776847,1936,1936,1936.0,elite,,,"Mitchell, Margaret","New York: Macmillan Co, 1936.",,Gone with the wind,,pos,,,Pulitzer,1900.0,f,us,,,,mdp/pairtree_root/39/01/50/05/77/68/47/39015005776847/mdp.39015005776847.json.bz2,3,Macmillan,1930
mdp.39015047540441,1934,1934,1934.0,elite,480657.0,,"Hurston, Zora Neale",Philadelphia|London|J.B Lippincott Co.|1934.,,Jonah's Gourd Vine,rev,neg,,1934,CRIS,1891.0,f,us,,,,mdp/pairtree_root/39/01/50/47/54/04/41/39015047540441/mdp.39015047540441.json.bz2,5,Lippincott,1930
uc1.$b322712,1931,1931,1931.0,elite,666502.0,,"Benson, Stella",London|Macmillan|1931.,,Tobit Transplanted,rev,pos,,1931,DUB,1892.0,f,uk,,,,uc1/pairtree_root/$b/32/27/12/$b322712/uc1.$b322712.json.bz2,26,Macmillan,1930
uc1.$b105882,1936,1936,1936.0,elite,1188195.0,,"West, Rebecca",New York|The Viking press|1936,,The Thinking Reed,rev,pos,,1936,YAL,1892.0,f,uk,,,,uc1/pairtree_root/$b/10/58/82/$b105882/uc1.$b105882.json.bz2,14,Viking,1930
mdp.39015031305538,1930,1930,1930.0,elite,1775151.0,,"Stone, Grace Zaring",New York|Grosset & Dunlap|c1930,,The Bitter Tea of General Yen,rev,,,,NY,1891.0,f,us,,,,mdp/pairtree_root/39/01/50/31/30/55/38/39015031305538/mdp.39015031305538.json.bz2,7,Grosset Dunlap,1930
uc1.b3688035,1935,1935,1935.0,elite,4439135.0,,"Chase, Mary Ellen",New York|The Macmillan company|1935.,,Silas Crockett,rev,pos,,1935,NY,1887.0,f,us,,,,uc1/pairtree_root/b3/68/80/35/b3688035/uc1.b3688035.json.bz2,24,Macmillan,1930
mdp.49015001000182,1976,1934,1934.0,elite,4482702.0,,"Rhys, Jean",,,Voyage in the Dark,rev,pos,,1935,DUB,1890.0,f,uk,,,,mdp/pairtree_root/49/01/50/01/00/01/82/49015001000182/mdp.49015001000182.json.bz2,1,Nan,1930
uc1.$b56298,1930,1930,1930.0,elite,244541.0,,"Ashton, Helen","Garden City, N.Y.|Doubleday, Doran and Company, Inc.|1930.",,Doctor Serocold,rev,pos,,1930,YAL,1891.0,f,uk,,,,uc1/pairtree_root/$b/56/29/8/$b56298/uc1.$b56298.json.bz2,14,Garden City Doubleday Doran,1930
mdp.39015048550019,1930,1930,1930.0,elite,1376312.0,,"Parker, Dorothy",New York|Viking Press|1930.,,Laments for the Living,rev,pos,,1930,ATL,1893.0,f,us,,,,mdp/pairtree_root/39/01/50/48/55/00/19/39015048550019/mdp.39015048550019.json.bz2,12,Viking,1930
mdp.39015024021324,1931,1931,1931.0,elite,246550.0,,"Lewis,Grace Hegger","New York|H. Liveright, inc.|c1931",,Half a Loaf,rev,pos,,1931,NR,0.0,f,us,,,,mdp/pairtree_root/39/01/50/24/02/13/24/39015024021324/mdp.39015024021324.json.bz2,2,Liveright,1930
mdp.39015003930503,1939,1939,1939.0,elite,392537.0,,"Godden, Rumer","Boston|Little, Brown and company|1939.",,Black Narcissus,rev,pos,,1939,YAL,1907.0,f,uk,,,,mdp/pairtree_root/39/01/50/03/93/05/03/39015003930503/mdp.39015003930503.json.bz2,13,Little Brown,1930
uc1.$b243329,1934,1934,1934.0,elite,483559.0,,"Johnson, Josephine",New York|Simon and Schuster|1934.,,Now in November,rev,pos,,1934,YAL,1910.0,f,us,,,,uc1/pairtree_root/$b/24/33/29/$b243329/uc1.$b243329.json.bz2,7,Simon Schuster,1930
mdp.39015056245924,1937,1936,1936.0,elite,3830003.0,,"Barnes, Djuna","New York|Harcourt, Brace and Co.|1937.",,Nightwood,rev,pos,,1937,CRIT,1892.0,f,us,,,,mdp/pairtree_root/39/01/50/56/24/59/24/39015056245924/mdp.39015056245924.json.bz2,4,Harcourt Brace,1930
inu.32000004070688,1937,1937,1937.0,elite,6059742.0,,"Sitwell, Edith","London|V. Gollancz, ltd.|1937.",,I Live Under a Black Sun,rev,pos,,1938,NR,1887.0,f,uk,,,,inu/pairtree_root/32/00/00/04/07/06/88/32000004070688/inu.32000004070688.json.bz2,2,Gollancz,1930
uc1.$b312400,1930,1930,1930.0,elite,6541400.0,,"Ritchie, Alice",London|L. and Virginia Woolf at the Hogarth Press|1930.,,Occupied Territory,rev,pos,,1930,ADL,0.0,f,uk,,,,uc1/pairtree_root/$b/31/24/00/$b312400/uc1.$b312400.json.bz2,2,Virginia Woolf At Hogarth,1930
osu.32435067907261,1935,1935,1935.0,vulgar,,,"Rollins, Kathleen",New York|An Arcadia House Publication|c1935.,,Enchanted interlude / | $c: by Kathleen Rollins.,,,,,,0.0,f,us,,,,osu/pairtree_root/32/43/50/67/90/72/61/32435067907261/osu.32435067907261.json.bz2,3,An Arcadia House Publication,1930
uc1.$b102989,1936,1936,1936.0,vulgar,,,"Holtby, Winifred",New York|The Macmillan Company|1936.,,South Riding; | a novel | $c: by Winifred Holtby.,,,,,,1898.0,f,uk,,,,uc1/pairtree_root/$b/10/29/89/$b102989/uc1.$b102989.json.bz2,11,Macmillan,1930
mdp.39015063977600,1930,1930,1930.0,vulgar,,,"Pedler, Margaret (Bass) Mrs","Garden City, N. Y.|Doubleday, Doran & company, inc.|1930.",,"Fire of youth, | $c: by Margaret Pedler.",,,,,,1890.0,f,uk,,,,mdp/pairtree_root/39/01/50/63/97/76/00/39015063977600/mdp.39015063977600.json.bz2,5,Garden City Doubleday Doran,1930
uc1.32106001973962,1938,1938,1938.0,vulgar,,,"Christie, Agatha","New York|Dodd, Mead & company|1938.",,"Appointment with death, a Poirot mystery.",,,,,,1890.0,f,uk,,,,uc1/pairtree_root/32/10/60/01/97/39/62/32106001973962/uc1.32106001973962.json.bz2,25,Dodd Mead,1930
umn.31951002069235p,1932,1932,1932.0,vulgar,,,"Morse, Eleanor",New York|H.C. Kinsey|1932.,,The middle child.,,,,,,0.0,f,us,,,,umn/pairtree_root/31/95/10/02/06/92/35/p/31951002069235p/umn.31951002069235p.json.bz2,1,Kinsey,1930
mdp.39015066057277,1939,1939,1939.0,vulgar,,,"Herbst, Josephine","New York|Harcourt, Brace and company|c1939",,"Rope of gold, | $c: by Josephine Herbst.",,,,,,1892.0,f,us,,,,mdp/pairtree_root/39/01/50/66/05/72/77/39015066057277/mdp.39015066057277.json.bz2,11,Harcourt Brace,1930
uc1.b3834727,1937,1937,1937.0,vulgar,,,"Eldershaw, M. Barnard",London|G. G. Harrap|1937,,Plaque with laurel.,,,,,,1897.0,f,au,,,,uc1/pairtree_root/b3/83/47/27/b3834727/uc1.b3834727.json.bz2,3,Harrap,1930
uc1.$b70998,1937,1937,1937.0,vulgar,,,"Salminen, Sally",New York|Farrar & Rinehart|c1937.,,Katrina / | $c: by Sally Salminen ; translated from the Swedish by Naomi Walford.,,,,,,1906.0,f,fi,,,,uc1/pairtree_root/$b/70/99/8/$b70998/uc1.$b70998.json.bz2,3,Farrar Rinehart,1930
mdp.39015063740214,1933,1933,1933.0,vulgar,,,"Aldrich, Bess Streeter","New York|London|D. Appleton-Century company, incorporated|1933.",,Miss Bishop | $c: [by] Bess Streeter Aldrich.,,,,,,1881.0,f,us,,,,mdp/pairtree_root/39/01/50/63/74/02/14/39015063740214/mdp.39015063740214.json.bz2,17,Appleton Century,1930
mdp.39015030728144,1937,1937,1937.0,vulgar,,,"Carroll, Gladys Hasty",New York|The Macmillan company|1937.,,"Neighbor to the sky, | $c: by Gladys Hasty Carroll.",,,,,,1904.0,f,us,,,,mdp/pairtree_root/39/01/50/30/72/81/44/39015030728144/mdp.39015030728144.json.bz2,7,Macmillan,1930
osu.32435064818560,1938,1938,1938.0,vulgar,,,"Dern, Peggy",New York|An Arcadia House Publication|1938.,,Song in her heart / | $c: by Peggy Dern.,,,,,,1896.0,f,us,,,,osu/pairtree_root/32/43/50/64/81/85/60/32435064818560/osu.32435064818560.json.bz2,11,An Arcadia House Publication,1930
mdp.39015005406429,1937,1937,1937.0,vulgar,,,"Heyer, Georgette","Garden City, N. Y.|Pub. for the Crime club, inc., by Doubleday, Doran & co., inc.|1937.",,The unfinished clue,,,,,,1902.0,f,uk,,mystery,,mdp/pairtree_root/39/01/50/05/40/64/29/39015005406429/mdp.39015005406429.json.bz2,2,Garden City For Crime Club Doubleday Doran,1930
mdp.39015059413370,1933,1933,1933.0,vulgar,,,"Hull, Helen R. (Helen Rose)","New York|Coward-McCann, inc.|c1933",,Hardy perennial | $c: [by] Helen Hull.,,,,,,1888.0,f,us,,,,mdp/pairtree_root/39/01/50/59/41/33/70/39015059413370/mdp.39015059413370.json.bz2,9,Coward Mccann,1930
mdp.39015001782393,1934,1934,1934.0,vulgar,,,"Herbst, Josephine","New York|Harcourt, Brace and Company|c1934",,"The executioner waits, | $c: by Josephine Herbst.",,,,,,1892.0,f,us,,,,mdp/pairtree_root/39/01/50/01/78/23/93/39015001782393/mdp.39015001782393.json.bz2,11,Harcourt Brace,1930
mdp.39015063916590,1934,1934,1934.0,vulgar,,,"Ford, Leslie","New York|Farrar & Rinehart, inc.|c1934",,"Mr. Pinkerton goes to Scotland Yard, | $c: by David Frome [pseud.] illustrated by Edward Calman.",,,,,,1898.0,f,us,,,,mdp/pairtree_root/39/01/50/63/91/65/90/39015063916590/mdp.39015063916590.json.bz2,16,Farrar Rinehart,1930
uc1.$b87364,1935,1935,1935.0,vulgar,,,"Chilton, Eleanor Carroll",Indianapolis|New York|The Bobs-Merrill company|c1935,,Follow the furies.,,,,,,1898.0,f,us,,,,uc1/pairtree_root/$b/87/36/4/$b87364/uc1.$b87364.json.bz2,1,Indianapolis Bobs Merrill,1930
uc1.b3862825,1939,1938,1938.0,vulgar,,,"Forester, C. S. (Cecil Scott)",New York|Grosset & Dunlap|c1939,,Ship of the line.,,,,,,1899.0,m,uk,,,,uc1/pairtree_root/b3/86/28/25/b3862825/uc1.b3862825.json.bz2,21,Grosset Dunlap,1930
uc1.$b105643,1935,1934,1934.0,vulgar,,,"Spring, Howard","New York|Covici, Friede|c1935",,"Shabby tiger, | a novel,",,,,,,1889.0,m,uk,,,,uc1/pairtree_root/$b/10/56/43/$b105643/uc1.$b105643.json.bz2,12,Covici Friede,1930
mdp.49015000988411,1935,1935,1935.0,vulgar,,,"Howard, Robert E","New York: Prestige Books : distributed by Ace Books, 1967.",,Conan the conqueror,,,,,,1906.0,m,us,,pulp,,mdp/pairtree_root/49/01/50/00/98/84/11/49015000988411/mdp.49015000988411.json.bz2,0,Prestige Books Distributed Ace,1930
mdp.39015000539521,1932,1930,1930.0,vulgar,,,"Oursler, Fulton",New York|Grosset & Dunlap|1932,,"About the murder of Geraldine Foster, | $c: by Anthony Abbot [pseud.] ...",,,,,,1893.0,m,us,,,,mdp/pairtree_root/39/01/50/00/53/95/21/39015000539521/mdp.39015000539521.json.bz2,7,Grosset Dunlap,1930
mdp.39015012067206,1935,1931,1931.0,vulgar,,,"Hilton, James","London|Macmilland and co., limited|1935.",,"Murder at school, | a detective fantasia, | $c: by James Hilton.",,,,,,1900.0,m,uk,,,,mdp/pairtree_root/39/01/50/12/06/72/06/39015012067206/mdp.39015012067206.json.bz2,25,Macmilland,1930
uc1.b4084618,1936,1936,1936.0,vulgar,,,"Fallada, Hans",New York|Simon and Schuster|1936.,,An old heart goes a journeying | $c: [by] Hans Fallada [pseud.] illustrated by Georg Salter.,,,,,,1893.0,m,ger,,,,uc1/pairtree_root/b4/08/46/18/b4084618/uc1.b4084618.json.bz2,12,Simon Schuster,1930
mdp.39015066053144,1931,1931,1931.0,vulgar,,,"Baron, Dunsany, Edward John Moreton Drax Plunkett",New York|London|G. P. Putnam's sons|c1931,,"The travel tales of Mr. Joseph Jorkens,",,,,,,1878.0,m,ir,,,,mdp/pairtree_root/39/01/50/66/05/31/44/39015066053144/mdp.39015066053144.json.bz2,24,Putnam,1930
mdp.39015031233839,1932,1932,1932.0,vulgar,,,"Fisher, Vardis","Caldwell, Id.|The Caxton printers, ltd.|1932.",,"In tragic life, | $c: by Vardis Fisher.",,,,,,1895.0,m,us,,,,mdp/pairtree_root/39/01/50/31/23/38/39/39015031233839/mdp.39015031233839.json.bz2,35,Caldwell Id Caxton Printers,1930
mdp.39015039590446,1933,1933,1933.0,vulgar,,,"Mitchell, James Leslie",London|Jarrolds|1933,,Cloud howe.,,,,,,1901.0,m,uk,,,,mdp/pairtree_root/39/01/50/39/59/04/46/39015039590446/mdp.39015039590446.json.bz2,3,Jarrolds,1930
mdp.39015063617248,1937,1937,1937.0,vulgar,,,"[Kagey, Rudolf]",Indianapolis|New York|The Bobbs-Merrill company|c1937,,"Murder in G-sharp, | $c: by Kurt Steel [pseud.]",,,,,,1904.0,m,us,,,,mdp/pairtree_root/39/01/50/63/61/72/48/39015063617248/mdp.39015063617248.json.bz2,1,Indianapolis Bobbs Merrill,1930
uc1.$b56389,1939,1939,1939.0,vulgar,,,"Cochran, Louis","Caldwell, Id.|The Caxton Printers, Ltd.|1939.",,Boss Man / | $c: by Louis Cochran.,,,,,,1899.0,m,us,,,,uc1/pairtree_root/$b/56/38/9/$b56389/uc1.$b56389.json.bz2,1,Caldwell Id Caxton Printers,1930
mdp.39015003538918,1930,1930,1930.0,vulgar,,,"Krasnov, P. N. (Petr Nikolaevich)",New York city|Duffeld & company|1930.,,"Kostia the Cossack, | an historical novel",,,,,,1869.0,m,ru,,,,mdp/pairtree_root/39/01/50/03/53/89/18/39015003538918/mdp.39015003538918.json.bz2,11,City Duffeld,1930
mdp.39015036845256,1936,1936,1936.0,vulgar,,,"Train, Arthur Cheney",New York|C. Scribner's sons|1936.,,Mr. Tutt's case book,,,,,,1875.0,m,us,,,,mdp/pairtree_root/39/01/50/36/84/52/56/39015036845256/mdp.39015036845256.json.bz2,26,Scribner,1930
uc1.$b87302,1939,1939,1939.0,vulgar,,,"Derleth, August William",New York|Scribner|1939.,,Restless is the river / | $c: August Derleth.,,,,,,1909.0,m,us,,,,uc1/pairtree_root/$b/87/30/2/$b87302/uc1.$b87302.json.bz2,21,Scribner,1930
pst.000005602179,1934,1934,1934.0,vulgar,,,"Cohen, Octavus Roy","New York|London|D. Appleton-Century company, incorporated|1934.",,Scrambled eggs / | $c: by Octavus Roy Cohen.,,,,,,1891.0,m,us,,,,pst/pairtree_root/00/00/05/60/21/79/000005602179/pst.000005602179.json.bz2,27,Appleton Century,1930
uc1.$b56950,1931,1931,1931.0,vulgar,,,"Lewisohn, Ludwig",New York|Harper & Brothers|1931.,,The golden vase / | $c: by Ludwig Lewisohn.,,,,,,1882.0,m,us,,,,uc1/pairtree_root/$b/56/95/0/$b56950/uc1.$b56950.json.bz2,31,Harper,1930
mdp.39015009398465,1948,1948,1948.0,elite,1020907.0,,"Capote, Truman",New York|Random House|1948,,"Other Voices, Other Rooms",rev,pos,,1948,ATL,1924.0,m,us,,,,mdp/pairtree_root/39/01/50/09/39/84/65/39015009398465/mdp.39015009398465.json.bz2,3,Random House,1940
mdp.39015031306155,1944,1944,1944.0,elite,1194845.0,,"Warner, Rex",Philadelphia|New York|J. B. Lippincott company|1944,,Return of the Traveller,rev,pos,,1944,YAL,1905.0,m,uk,,,,mdp/pairtree_root/39/01/50/31/30/61/55/39015031306155/mdp.39015031306155.json.bz2,12,Lippincott,1940
mdp.39015066052146,1943,1943,1943.0,elite,626221.0,,"Cheever, John ",New York|Random House|1943.,,The Way Some People Live,rev,pos,,1943,NR,1912.0,m,us,,,,mdp/pairtree_root/39/01/50/66/05/21/46/39015066052146/mdp.39015066052146.json.bz2,1,Random House,1940
mdp.39015030719481,1944,1944,1944.0,elite,1188565.0,,"Williams, Ben Ames",Boston|Houghton Mifflin company|1944.,,Leave Her to Heaven,rev,pos,,1944,ATL,1889.0,m,us,,,,mdp/pairtree_root/39/01/50/30/71/94/81/39015030719481/mdp.39015030719481.json.bz2,25,Houghton Mifflin,1940
uc1.$b186815,1944,1944,1944.0,elite,665420.0,,"Neumann, Robert","New York|E. P. Dutton & co., inc.|1945.",,The Inquest,rev,,,1944,HOR,1897.0,m,ger,,,,uc1/pairtree_root/$b/18/68/15/$b186815/uc1.$b186815.json.bz2,8,Dutton,1940
uc1.$b787338,1945,1945,1945.0,elite,9954110.0,,"Reddin, Kenneth",London|Cresset Press|1945].,,Another Shore,rev,pos,,1945,DUB,1894.0,m,uk,,,,uc1/pairtree_root/$b/78/73/38/$b787338/uc1.$b787338.json.bz2,1,Cresset,1940
mdp.39015057934351,1941,1941,1941.0,elite,622560.0,,"Cain, James M",New York|A. A. Knopf|1941.,,Mildred Pierce,rev,neg,,1941,YAL,1892.0,m,us,,,,mdp/pairtree_root/39/01/50/57/93/43/51/39015057934351/mdp.39015057934351.json.bz2,15,Knopf,1940
mdp.39015000544224,1948,1948,1948.0,elite,1112447.0,,"Paton, Alan",New York [N.Y.|Charles Scribner's Sons|1948.,,"Cry, The Beloved Country",rev,pos,,1948,YAL,1903.0,m,za,,,,mdp/pairtree_root/39/01/50/00/54/42/24/39015000544224/mdp.39015000544224.json.bz2,2,Charles Scribner,1940
mdp.39015035730640,1946,1945,1945.0,elite,672816.0,,"Orwell, George","New York|Harcourt, Brace|1946",,Animal Farm,rev,pos,,1945,HOR,1903.0,m,uk,,,,mdp/pairtree_root/39/01/50/35/73/06/40/39015035730640/mdp.39015035730640.json.bz2,16,Harcourt Brace,1940
mdp.39015028762006,1943,1943,1943.0,elite,1028380.0,,"Dos Passos, John",Boston|Houghton Mifflin|c1943,,Number One,rev,neg,,1943,ATL,1896.0,m,us,,,,mdp/pairtree_root/39/01/50/28/76/20/06/39015028762006/mdp.39015028762006.json.bz2,39,Houghton Mifflin,1940
uc1.32106001971461,1948,1948,1949.0,elite,7122611.0,,"Bowen, Elizabeth",New York|A. A. Knopf|1948.,,The Heat of the Day,rev,,,1949,ATL,1899.0,m,uk,,,,uc1/pairtree_root/32/10/60/01/97/14/61/32106001971461/uc1.32106001971461.json.bz2,33,Knopf,1940
osu.32435022102032,1945,1945,0.0,elite,5062908.0,,"Nin, Anais",New York|Gemor Press|1945-,,This Hunger,rev,neg,,1945,NY,1903.0,f,cu,,,,osu/pairtree_root/32/43/50/22/10/20/32/32435022102032/osu.32435022102032.json.bz2,3,Gemor,1940
mdp.39015018606445,1943,1943,1943.0,elite,1775936.0,,"Welty, Eudora","New York|Harcourt, Brace and company|1943",,The Wide Net and Other Stories,rev,,,1943,NY,1909.0,f,us,,,,mdp/pairtree_root/39/01/50/18/60/64/45/39015018606445/mdp.39015018606445.json.bz2,19,Harcourt Brace,1940
mdp.39015000613409,1943,1943,1943.0,elite,1185902.0,,"Smith, Betty",New York|London|Harper & Brothers|1943.,,A Tree Grows in Brooklyn,rev,pos,,1943,YAL,1896.0,f,us,,,,mdp/pairtree_root/39/01/50/00/61/34/09/39015000613409/mdp.39015000613409.json.bz2,3,Harper,1940
pst.000044192167,1967,1940,1940.0,elite,7066044.0,,"McCullers, Carson","New York|Bantam Books|1967, c1940].",,The Heart is a Lonely Hunter,rev,pos,,1944,DUB,1917.0,f,us,,,,pst/pairtree_root/00/00/44/19/21/67/000044192167/pst.000044192167.json.bz2,3,Bantam Books,1940
inu.32000009118748,1944,1944,1944.0,elite,6060837.0,,"Lehmann, Rosamond",London|Collins|1944.,,The Ballad and the Source,rev,pos,,1945,NR,1901.0,f,uk,,,,inu/pairtree_root/32/00/00/09/11/87/48/32000009118748/inu.32000009118748.json.bz2,16,Collins,1940
